Entity,Code,Date,new_vaccinations_smoothed_per_million
Estonia,EST,2021-01-14,888
Estonia,EST,2021-01-15,937
Estonia,EST,2021-01-16,836
Estonia,EST,2021-01-17,800
Estonia,EST,2021-01-18,786
Estonia,EST,2021-01-19,799
Estonia,EST,2021-01-20,754
Estonia,EST,2021-01-21,765
Estonia,EST,2021-01-22,810
Estonia,EST,2021-01-23,834
Estonia,EST,2021-01-24,838
Estonia,EST,2021-01-25,846
Estonia,EST,2021-01-26,847
Estonia,EST,2021-01-27,982
Estonia,EST,2021-01-28,1039
Estonia,EST,2021-01-29,1058
Estonia,EST,2021-01-30,1242
Estonia,EST,2021-01-31,1302
Estonia,EST,2021-02-01,1343
Estonia,EST,2021-02-02,1404
Estonia,EST,2021-02-03,1444
Estonia,EST,2021-02-04,1569
Estonia,EST,2021-02-05,1699
Estonia,EST,2021-02-06,1684
Estonia,EST,2021-02-07,1655
Estonia,EST,2021-02-08,1603
Estonia,EST,2021-02-09,1686
Estonia,EST,2021-02-10,1643
Estonia,EST,2021-02-11,1676
Estonia,EST,2021-02-12,1723
Estonia,EST,2021-02-13,1646
Estonia,EST,2021-02-14,1617
Estonia,EST,2021-02-15,1617
Estonia,EST,2021-02-16,1447
Estonia,EST,2021-02-17,1450
Estonia,EST,2021-02-18,1542
Estonia,EST,2021-02-19,1784
Estonia,EST,2021-02-20,2046
Estonia,EST,2021-02-21,2102
Estonia,EST,2021-02-22,2185
Estonia,EST,2021-02-23,2420
Estonia,EST,2021-02-24,2670
Estonia,EST,2021-02-25,2251
Estonia,EST,2021-02-26,2330
Estonia,EST,2021-02-27,2573
Estonia,EST,2021-02-28,2581
Estonia,EST,2021-03-01,2586
Estonia,EST,2021-03-02,2638
European Union,,2020-12-09,6
European Union,,2020-12-10,6
European Union,,2020-12-11,6
European Union,,2020-12-12,6
European Union,,2020-12-13,6
European Union,,2020-12-14,6
European Union,,2020-12-15,6
European Union,,2020-12-16,6
European Union,,2020-12-17,6
European Union,,2020-12-18,6
European Union,,2020-12-19,6
European Union,,2020-12-20,6
European Union,,2020-12-21,6
European Union,,2020-12-22,6
European Union,,2020-12-23,6
European Union,,2020-12-24,6
European Union,,2020-12-25,6
European Union,,2020-12-26,6
European Union,,2020-12-27,6
European Union,,2020-12-28,17
European Union,,2020-12-29,43
European Union,,2020-12-30,86
European Union,,2020-12-31,116
European Union,,2021-01-01,129
European Union,,2021-01-02,162
European Union,,2021-01-03,191
European Union,,2021-01-04,267
European Union,,2021-01-05,341
European Union,,2021-01-06,380
European Union,,2021-01-07,478
European Union,,2021-01-08,581
European Union,,2021-01-09,608
European Union,,2021-01-10,646
European Union,,2021-01-11,693
European Union,,2021-01-12,739
European Union,,2021-01-13,844
European Union,,2021-01-14,890
European Union,,2021-01-15,942
European Union,,2021-01-16,951
European Union,,2021-01-17,965
European Union,,2021-01-18,984
European Union,,2021-01-19,1002
European Union,,2021-01-20,1016
European Union,,2021-01-21,1036
European Union,,2021-01-22,1052
European Union,,2021-01-23,1074
European Union,,2021-01-24,1119
European Union,,2021-01-25,1127
European Union,,2021-01-26,1165
European Union,,2021-01-27,1166
European Union,,2021-01-28,1192
European Union,,2021-01-29,1197
European Union,,2021-01-30,1208
European Union,,2021-01-31,1257
European Union,,2021-02-01,1271
European Union,,2021-02-02,1294
European Union,,2021-02-03,1339
European Union,,2021-02-04,1392
European Union,,2021-02-05,1419
European Union,,2021-02-06,1438
European Union,,2021-02-07,1388
European Union,,2021-02-08,1365
European Union,,2021-02-09,1370
European Union,,2021-02-10,1341
European Union,,2021-02-11,1390
European Union,,2021-02-12,1419
European Union,,2021-02-13,1436
European Union,,2021-02-14,1466
European Union,,2021-02-15,1511
European Union,,2021-02-16,1515
European Union,,2021-02-17,1589
European Union,,2021-02-18,1614
European Union,,2021-02-19,1647
European Union,,2021-02-20,1677
European Union,,2021-02-21,1719
European Union,,2021-02-22,1749
European Union,,2021-02-23,1766
European Union,,2021-02-24,1844
European Union,,2021-02-25,1830
European Union,,2021-02-26,1939
European Union,,2021-02-27,1981
European Union,,2021-02-28,1976
European Union,,2021-03-01,2014
European Union,,2021-03-02,2095
European Union,,2021-03-03,1982
Faeroe Islands,FRO,2021-01-30,1699
Faeroe Islands,FRO,2021-01-31,1699
Faeroe Islands,FRO,2021-02-01,1699
Faeroe Islands,FRO,2021-02-02,1699
Faeroe Islands,FRO,2021-02-03,1699
Faeroe Islands,FRO,2021-02-04,1699
Faeroe Islands,FRO,2021-02-05,1699
Faeroe Islands,FRO,2021-02-06,1699
Faeroe Islands,FRO,2021-02-07,1637
Faeroe Islands,FRO,2021-02-08,1576
Faeroe Islands,FRO,2021-02-09,2169
Faeroe Islands,FRO,2021-02-10,2763
Faeroe Islands,FRO,2021-02-11,2619
Faeroe Islands,FRO,2021-02-12,2456
Faeroe Islands,FRO,2021-02-13,2292
Faeroe Islands,FRO,2021-02-14,2210
Faeroe Islands,FRO,2021-02-15,2108
Faeroe Islands,FRO,2021-02-16,1351
Faeroe Islands,FRO,2021-02-17,614
Faeroe Islands,FRO,2021-02-18,614
Faeroe Islands,FRO,2021-02-19,614
Faeroe Islands,FRO,2021-02-20,614
Faeroe Islands,FRO,2021-02-21,614
Faeroe Islands,FRO,2021-02-22,1371
Faeroe Islands,FRO,2021-02-23,2128
Faeroe Islands,FRO,2021-02-24,3356
Faeroe Islands,FRO,2021-02-25,3418
Faeroe Islands,FRO,2021-02-26,3459
Faeroe Islands,FRO,2021-02-27,3520
Faeroe Islands,FRO,2021-02-28,3561
Faeroe Islands,FRO,2021-03-01,2865
Faeroe Islands,FRO,2021-03-02,2149
Faeroe Islands,FRO,2021-03-03,962
Falkland Islands,FLK,2021-02-08,54264
Falkland Islands,FLK,2021-02-09,54264
Falkland Islands,FLK,2021-02-10,54264
Falkland Islands,FLK,2021-02-11,54264
Falkland Islands,FLK,2021-02-12,54264
Falkland Islands,FLK,2021-02-13,54264
Falkland Islands,FLK,2021-02-14,54264
Falkland Islands,FLK,2021-02-15,54264
Falkland Islands,FLK,2021-02-16,47947
Falkland Islands,FLK,2021-02-17,41344
Falkland Islands,FLK,2021-02-18,35027
Falkland Islands,FLK,2021-02-19,28424
Falkland Islands,FLK,2021-02-20,21820
Falkland Islands,FLK,2021-02-21,15504
Falkland Islands,FLK,2021-02-22,8900
Finland,FIN,2021-01-01,83
Finland,FIN,2021-01-02,83
Finland,FIN,2021-01-03,83
Finland,FIN,2021-01-04,83
Finland,FIN,2021-01-05,133
Finland,FIN,2021-01-06,151
Finland,FIN,2021-01-07,165
Finland,FIN,2021-01-08,230
Finland,FIN,2021-01-09,244
Finland,FIN,2021-01-10,259
Finland,FIN,2021-01-11,273
Finland,FIN,2021-01-12,314
Finland,FIN,2021-01-13,421
Finland,FIN,2021-01-14,641
Finland,FIN,2021-01-15,825
Finland,FIN,2021-01-16,897
Finland,FIN,2021-01-17,969
Finland,FIN,2021-01-18,1041
Finland,FIN,2021-01-19,985
Finland,FIN,2021-01-20,1004
Finland,FIN,2021-01-21,1167
Finland,FIN,2021-01-22,1241
Finland,FIN,2021-01-23,1309
Finland,FIN,2021-01-24,1378
Finland,FIN,2021-01-25,1446
Finland,FIN,2021-01-26,1577
Finland,FIN,2021-01-27,1672
Finland,FIN,2021-01-28,1548
Finland,FIN,2021-01-29,1561
Finland,FIN,2021-01-30,1664
Finland,FIN,2021-01-31,1517
Finland,FIN,2021-02-01,1369
Finland,FIN,2021-02-02,1211
Finland,FIN,2021-02-03,1198
Finland,FIN,2021-02-04,1433
Finland,FIN,2021-02-05,1431
Finland,FIN,2021-02-06,1433
Finland,FIN,2021-02-07,1472
Finland,FIN,2021-02-08,1466
Finland,FIN,2021-02-09,1636
Finland,FIN,2021-02-10,1557
Finland,FIN,2021-02-11,1382
Finland,FIN,2021-02-12,1393
Finland,FIN,2021-02-13,1425
Finland,FIN,2021-02-14,1453
Finland,FIN,2021-02-15,1458
Finland,FIN,2021-02-16,1457
Finland,FIN,2021-02-17,1661
Finland,FIN,2021-02-18,1716
Finland,FIN,2021-02-19,1864
Finland,FIN,2021-02-20,1960
Finland,FIN,2021-02-21,2255
Finland,FIN,2021-02-22,2353
Finland,FIN,2021-02-23,2295
Finland,FIN,2021-02-24,2043
Finland,FIN,2021-02-25,2134
Finland,FIN,2021-02-26,2402
Finland,FIN,2021-02-27,2412
Finland,FIN,2021-02-28,2270
Finland,FIN,2021-03-01,2529
Finland,FIN,2021-03-02,2685
Finland,FIN,2021-03-03,2841
France,FRA,2020-12-28,1
France,FRA,2020-12-29,1
France,FRA,2020-12-30,1
France,FRA,2020-12-31,1
France,FRA,2021-01-01,1
France,FRA,2021-01-02,1
France,FRA,2021-01-03,1
France,FRA,2021-01-04,4
France,FRA,2021-01-05,14
France,FRA,2021-01-06,35
France,FRA,2021-01-07,90
France,FRA,2021-01-08,159
France,FRA,2021-01-09,181
France,FRA,2021-01-10,192
France,FRA,2021-01-11,260
France,FRA,2021-01-12,363
France,FRA,2021-01-13,461
France,FRA,2021-01-14,554
France,FRA,2021-01-15,608
France,FRA,2021-01-16,623
France,FRA,2021-01-17,632
France,FRA,2021-01-18,722
France,FRA,2021-01-19,856
France,FRA,2021-01-20,997
France,FRA,2021-01-21,1146
France,FRA,2021-01-22,1253
France,FRA,2021-01-23,1291
France,FRA,2021-01-24,1289
France,FRA,2021-01-25,1278
France,FRA,2021-01-26,1233
France,FRA,2021-01-27,1191
France,FRA,2021-01-28,1151
France,FRA,2021-01-29,1127
France,FRA,2021-01-30,1117
France,FRA,2021-01-31,1115
France,FRA,2021-02-01,1125
France,FRA,2021-02-02,1150
France,FRA,2021-02-03,1161
France,FRA,2021-02-04,1190
France,FRA,2021-02-05,1226
France,FRA,2021-02-06,1230
France,FRA,2021-02-07,1235
France,FRA,2021-02-08,1280
France,FRA,2021-02-09,1347
France,FRA,2021-02-10,1426
France,FRA,2021-02-11,1526
France,FRA,2021-02-12,1606
France,FRA,2021-02-13,1630
France,FRA,2021-02-14,1635
France,FRA,2021-02-15,1681
France,FRA,2021-02-16,1723
France,FRA,2021-02-17,1740
France,FRA,2021-02-18,1742
France,FRA,2021-02-19,1744
France,FRA,2021-02-20,1755
France,FRA,2021-02-21,1748
France,FRA,2021-02-22,1734
France,FRA,2021-02-23,1684
France,FRA,2021-02-24,1648
France,FRA,2021-02-25,1652
France,FRA,2021-02-26,1707
France,FRA,2021-02-27,1756
France,FRA,2021-02-28,1757
France,FRA,2021-03-01,1764
France,FRA,2021-03-02,1821
Germany,DEU,2020-12-28,224
Germany,DEU,2020-12-29,366
Germany,DEU,2020-12-30,475
Germany,DEU,2020-12-31,471
Germany,DEU,2021-01-01,436
Germany,DEU,2021-01-02,467
Germany,DEU,2021-01-03,443
Germany,DEU,2021-01-04,493
Germany,DEU,2021-01-05,510
Germany,DEU,2021-01-06,511
Germany,DEU,2021-01-07,545
Germany,DEU,2021-01-08,606
Germany,DEU,2021-01-09,615
Germany,DEU,2021-01-10,629
Germany,DEU,2021-01-11,658
Germany,DEU,2021-01-12,709
Germany,DEU,2021-01-13,778
Germany,DEU,2021-01-14,849
Germany,DEU,2021-01-15,904
Germany,DEU,2021-01-16,904
Germany,DEU,2021-01-17,923
Germany,DEU,2021-01-18,938
Germany,DEU,2021-01-19,960
Germany,DEU,2021-01-20,1010
Germany,DEU,2021-01-21,1003
Germany,DEU,2021-01-22,1042
Germany,DEU,2021-01-23,1103
Germany,DEU,2021-01-24,1139
Germany,DEU,2021-01-25,1179
Germany,DEU,2021-01-26,1192
Germany,DEU,2021-01-27,1165
Germany,DEU,2021-01-28,1172
Germany,DEU,2021-01-29,1162
Germany,DEU,2021-01-30,1153
Germany,DEU,2021-01-31,1147
Germany,DEU,2021-02-01,1178
Germany,DEU,2021-02-02,1221
Germany,DEU,2021-02-03,1271
Germany,DEU,2021-02-04,1330
Germany,DEU,2021-02-05,1369
Germany,DEU,2021-02-06,1397
Germany,DEU,2021-02-07,1392
Germany,DEU,2021-02-08,1378
Germany,DEU,2021-02-09,1373
Germany,DEU,2021-02-10,1384
Germany,DEU,2021-02-11,1398
Germany,DEU,2021-02-12,1442
Germany,DEU,2021-02-13,1452
Germany,DEU,2021-02-14,1465
Germany,DEU,2021-02-15,1498
Germany,DEU,2021-02-16,1518
Germany,DEU,2021-02-17,1517
Germany,DEU,2021-02-18,1519
Germany,DEU,2021-02-19,1506
Germany,DEU,2021-02-20,1511
Germany,DEU,2021-02-21,1543
Germany,DEU,2021-02-22,1585
Germany,DEU,2021-02-23,1625
Germany,DEU,2021-02-24,1666
Germany,DEU,2021-02-25,1722
Germany,DEU,2021-02-26,1791
Germany,DEU,2021-02-27,1847
Germany,DEU,2021-02-28,1894
Germany,DEU,2021-03-01,1955
Germany,DEU,2021-03-02,2039
Germany,DEU,2021-03-03,2070
Gibraltar,GIB,2021-01-11,30424
Gibraltar,GIB,2021-01-12,30869
Gibraltar,GIB,2021-01-13,29266
Gibraltar,GIB,2021-01-14,28465
Gibraltar,GIB,2021-01-15,27990
Gibraltar,GIB,2021-01-16,26832
Gibraltar,GIB,2021-01-17,23003
Gibraltar,GIB,2021-01-18,21163
Gibraltar,GIB,2021-01-19,19145
Gibraltar,GIB,2021-01-20,15434
Gibraltar,GIB,2021-01-21,15642
Gibraltar,GIB,2021-01-22,15880
Gibraltar,GIB,2021-01-23,16800
Gibraltar,GIB,2021-01-24,19056
Gibraltar,GIB,2021-01-25,17393
Gibraltar,GIB,2021-01-26,17186
Gibraltar,GIB,2021-01-27,19471
Gibraltar,GIB,2021-01-28,18581
Gibraltar,GIB,2021-01-29,16918
Gibraltar,GIB,2021-01-30,12971
Gibraltar,GIB,2021-01-31,12496
Gibraltar,GIB,2021-02-01,15939
Gibraltar,GIB,2021-02-02,18313
Gibraltar,GIB,2021-02-03,19382
Gibraltar,GIB,2021-02-04,20599
Gibraltar,GIB,2021-02-05,22944
Gibraltar,GIB,2021-02-06,26328
Gibraltar,GIB,2021-02-07,24547
Gibraltar,GIB,2021-02-08,24369
Gibraltar,GIB,2021-02-09,23864
Gibraltar,GIB,2021-02-10,24695
Gibraltar,GIB,2021-02-11,25081
Gibraltar,GIB,2021-02-12,25111
Gibraltar,GIB,2021-02-13,26357
Gibraltar,GIB,2021-02-14,29118
Gibraltar,GIB,2021-02-15,26862
Gibraltar,GIB,2021-02-16,25496
Gibraltar,GIB,2021-02-17,24131
Gibraltar,GIB,2021-02-18,24072
Gibraltar,GIB,2021-02-19,21786
Gibraltar,GIB,2021-02-20,17156
Gibraltar,GIB,2021-02-21,19056
Gibraltar,GIB,2021-02-22,22261
Gibraltar,GIB,2021-02-23,24042
Gibraltar,GIB,2021-02-24,24101
Gibraltar,GIB,2021-02-25,24695
Gibraltar,GIB,2021-02-26,27812
Gibraltar,GIB,2021-02-27,31700
Gibraltar,GIB,2021-02-28,27040
Gibraltar,GIB,2021-03-01,24606
Gibraltar,GIB,2021-03-02,22677
Gibraltar,GIB,2021-03-03,25229
Greece,GRC,2020-12-29,60
Greece,GRC,2020-12-30,61
Greece,GRC,2020-12-31,61
Greece,GRC,2021-01-01,52
Greece,GRC,2021-01-02,52
Greece,GRC,2021-01-03,55
Greece,GRC,2021-01-04,135
Greece,GRC,2021-01-05,213
Greece,GRC,2021-01-06,259
Greece,GRC,2021-01-07,330
Greece,GRC,2021-01-08,448
Greece,GRC,2021-01-09,511
Greece,GRC,2021-01-10,559
Greece,GRC,2021-01-11,544
Greece,GRC,2021-01-12,546
Greece,GRC,2021-01-13,607
Greece,GRC,2021-01-14,610
Greece,GRC,2021-01-15,550
Greece,GRC,2021-01-16,548
Greece,GRC,2021-01-17,528
Greece,GRC,2021-01-18,491
Greece,GRC,2021-01-19,521
Greece,GRC,2021-01-20,615
Greece,GRC,2021-01-21,753
Greece,GRC,2021-01-22,938
Greece,GRC,2021-01-23,1092
Greece,GRC,2021-01-24,1191
Greece,GRC,2021-01-25,1289
Greece,GRC,2021-01-26,1416
Greece,GRC,2021-01-27,1456
Greece,GRC,2021-01-28,1485
Greece,GRC,2021-01-29,1501
Greece,GRC,2021-01-30,1524
Greece,GRC,2021-01-31,1542
Greece,GRC,2021-02-01,1561
Greece,GRC,2021-02-02,1616
Greece,GRC,2021-02-03,1673
Greece,GRC,2021-02-04,1719
Greece,GRC,2021-02-05,1737
Greece,GRC,2021-02-06,1735
Greece,GRC,2021-02-07,1715
Greece,GRC,2021-02-08,1696
Greece,GRC,2021-02-09,1675
Greece,GRC,2021-02-10,1664
Greece,GRC,2021-02-11,1682
Greece,GRC,2021-02-12,1726
Greece,GRC,2021-02-13,1761
Greece,GRC,2021-02-14,1821
Greece,GRC,2021-02-15,1880
Greece,GRC,2021-02-16,1890
Greece,GRC,2021-02-17,1975
Greece,GRC,2021-02-18,2078
Greece,GRC,2021-02-19,2170
Greece,GRC,2021-02-20,2290
Greece,GRC,2021-02-21,2148
Greece,GRC,2021-02-22,2408
Greece,GRC,2021-02-23,2561
Greece,GRC,2021-02-24,2613
Greece,GRC,2021-02-25,2636
Greece,GRC,2021-02-26,2645
Greece,GRC,2021-02-27,2637
Greece,GRC,2021-02-28,2827
Greece,GRC,2021-03-01,2615
Greece,GRC,2021-03-02,2666
Greece,GRC,2021-03-03,2701
Greenland,GRL,2021-01-28,722
Greenland,GRL,2021-01-29,722
Greenland,GRL,2021-01-30,722
Greenland,GRL,2021-01-31,722
Greenland,GRL,2021-02-01,722
Greenland,GRL,2021-02-02,722
Greenland,GRL,2021-02-03,722
Greenland,GRL,2021-02-04,722
Greenland,GRL,2021-02-05,722
Greenland,GRL,2021-02-06,722
Greenland,GRL,2021-02-07,722
Greenland,GRL,2021-02-08,722
Greenland,GRL,2021-02-09,722
Greenland,GRL,2021-02-10,722
Greenland,GRL,2021-02-11,722
Greenland,GRL,2021-02-12,722
Greenland,GRL,2021-02-13,722
Greenland,GRL,2021-02-14,722
Greenland,GRL,2021-02-15,722
Greenland,GRL,2021-02-16,722
Greenland,GRL,2021-02-17,722
Greenland,GRL,2021-02-18,722
Greenland,GRL,2021-02-19,722
Greenland,GRL,2021-02-20,722
Greenland,GRL,2021-02-21,722
Greenland,GRL,2021-02-22,722
Greenland,GRL,2021-02-23,722
Greenland,GRL,2021-02-24,722
Greenland,GRL,2021-02-25,722
Greenland,GRL,2021-02-26,722
Greenland,GRL,2021-02-27,722
Greenland,GRL,2021-02-28,722
Greenland,GRL,2021-03-01,722
Guatemala,GTM,2021-02-26,62
Guatemala,GTM,2021-02-27,62
Guatemala,GTM,2021-02-28,43
Guatemala,GTM,2021-03-01,34
Guernsey,GGY,2021-01-25,9008
Guernsey,GGY,2021-01-26,9008
Guernsey,GGY,2021-01-27,9008
Guernsey,GGY,2021-01-28,9008
Guernsey,GGY,2021-01-29,9008
Guernsey,GGY,2021-01-30,9008
Guernsey,GGY,2021-01-31,9008
Guernsey,GGY,2021-02-01,9008
Guernsey,GGY,2021-02-02,9008
Guernsey,GGY,2021-02-03,9008
Guernsey,GGY,2021-02-04,9008
Guernsey,GGY,2021-02-05,9008
Guernsey,GGY,2021-02-06,9008
Guernsey,GGY,2021-02-07,9008
Guernsey,GGY,2021-02-08,8993
Guernsey,GGY,2021-02-09,8963
Guernsey,GGY,2021-02-10,8933
Guernsey,GGY,2021-02-11,8918
Guernsey,GGY,2021-02-12,8889
Guernsey,GGY,2021-02-13,8859
Guernsey,GGY,2021-02-14,8844
Guernsey,GGY,2021-02-15,7755
Guernsey,GGY,2021-02-16,6681
Guernsey,GGY,2021-02-17,5593
Guernsey,GGY,2021-02-18,4504
Guernsey,GGY,2021-02-19,3430
Guernsey,GGY,2021-02-20,2341
Guernsey,GGY,2021-02-21,1268
Guernsey,GGY,2021-02-22,1268
Guernsey,GGY,2021-02-23,1268
Guernsey,GGY,2021-02-24,1685
Guernsey,GGY,2021-02-25,2118
Guernsey,GGY,2021-02-26,2535
Guernsey,GGY,2021-02-27,2968
Guernsey,GGY,2021-02-28,3400
Guernsey,GGY,2021-03-01,3818
Guernsey,GGY,2021-03-02,4250
Guyana,GUY,2021-02-12,212
Guyana,GUY,2021-02-13,212
Guyana,GUY,2021-02-14,212
Guyana,GUY,2021-02-15,212
Guyana,GUY,2021-02-16,212
Guyana,GUY,2021-02-17,214
Guyana,GUY,2021-02-18,214
Guyana,GUY,2021-02-19,214
Guyana,GUY,2021-02-20,215
Guyana,GUY,2021-02-21,215
Guyana,GUY,2021-02-22,215
Hong Kong,HKG,2021-02-22,381
Hong Kong,HKG,2021-02-23,381
Hong Kong,HKG,2021-02-24,381
Hong Kong,HKG,2021-02-25,381
Hong Kong,HKG,2021-02-26,381
Hong Kong,HKG,2021-02-27,381
Hong Kong,HKG,2021-02-28,381
Hong Kong,HKG,2021-03-01,517
Hong Kong,HKG,2021-03-02,653
Hong Kong,HKG,2021-03-03,824
Hungary,HUN,2020-12-29,142
Hungary,HUN,2020-12-30,140
Hungary,HUN,2020-12-31,139
Hungary,HUN,2021-01-01,163
Hungary,HUN,2021-01-02,178
Hungary,HUN,2021-01-03,188
Hungary,HUN,2021-01-04,206
Hungary,HUN,2021-01-05,274
Hungary,HUN,2021-01-06,410
Hungary,HUN,2021-01-07,554
Hungary,HUN,2021-01-08,660
Hungary,HUN,2021-01-09,766
Hungary,HUN,2021-01-10,873
Hungary,HUN,2021-01-11,940
Hungary,HUN,2021-01-12,975
Hungary,HUN,2021-01-13,955
Hungary,HUN,2021-01-14,934
Hungary,HUN,2021-01-15,899
Hungary,HUN,2021-01-16,864
Hungary,HUN,2021-01-17,772
Hungary,HUN,2021-01-18,780
Hungary,HUN,2021-01-19,685
Hungary,HUN,2021-01-20,628
Hungary,HUN,2021-01-21,578
Hungary,HUN,2021-01-22,551
Hungary,HUN,2021-01-23,495
Hungary,HUN,2021-01-24,487
Hungary,HUN,2021-01-25,458
Hungary,HUN,2021-01-26,550
Hungary,HUN,2021-01-27,723
Hungary,HUN,2021-01-28,1009
Hungary,HUN,2021-01-29,1446
Hungary,HUN,2021-01-30,1855
Hungary,HUN,2021-01-31,2115
Hungary,HUN,2021-02-01,2209
Hungary,HUN,2021-02-02,2245
Hungary,HUN,2021-02-03,2168
Hungary,HUN,2021-02-04,2134
Hungary,HUN,2021-02-05,1969
Hungary,HUN,2021-02-06,1668
Hungary,HUN,2021-02-07,1442
Hungary,HUN,2021-02-08,1333
Hungary,HUN,2021-02-09,1241
Hungary,HUN,2021-02-10,1151
Hungary,HUN,2021-02-11,1091
Hungary,HUN,2021-02-12,1096
Hungary,HUN,2021-02-13,1061
Hungary,HUN,2021-02-14,1020
Hungary,HUN,2021-02-15,1061
Hungary,HUN,2021-02-16,1147
Hungary,HUN,2021-02-17,1391
Hungary,HUN,2021-02-18,1673
Hungary,HUN,2021-02-19,2142
Hungary,HUN,2021-02-20,2556
Hungary,HUN,2021-02-21,2792
Hungary,HUN,2021-02-22,2799
Hungary,HUN,2021-02-23,2900
Hungary,HUN,2021-02-24,3151
Hungary,HUN,2021-02-25,3219
Hungary,HUN,2021-02-26,3075
Hungary,HUN,2021-02-27,4302
Hungary,HUN,2021-02-28,4177
Hungary,HUN,2021-03-01,4610
Hungary,HUN,2021-03-02,4903
Hungary,HUN,2021-03-03,4931
Iceland,ISL,2020-12-31,185
Iceland,ISL,2021-01-01,185
Iceland,ISL,2021-01-02,185
Iceland,ISL,2021-01-03,185
Iceland,ISL,2021-01-04,185
Iceland,ISL,2021-01-05,185
Iceland,ISL,2021-01-06,185
Iceland,ISL,2021-01-07,185
Iceland,ISL,2021-01-08,185
Iceland,ISL,2021-01-09,185
Iceland,ISL,2021-01-10,185
Iceland,ISL,2021-01-11,185
Iceland,ISL,2021-01-12,185
Iceland,ISL,2021-01-13,185
Iceland,ISL,2021-01-14,185
Iceland,ISL,2021-01-15,185
Iceland,ISL,2021-01-16,185
Iceland,ISL,2021-01-17,185
Iceland,ISL,2021-01-18,185
Iceland,ISL,2021-01-19,185
Iceland,ISL,2021-01-20,185
Iceland,ISL,2021-01-21,914
Iceland,ISL,2021-01-22,1641
Iceland,ISL,2021-01-23,2371
Iceland,ISL,2021-01-24,3097
Iceland,ISL,2021-01-25,3827
Iceland,ISL,2021-01-26,3862
Iceland,ISL,2021-01-27,3900
Iceland,ISL,2021-01-28,3232
Iceland,ISL,2021-01-29,2561
Iceland,ISL,2021-01-30,1893
Iceland,ISL,2021-01-31,1222
Iceland,ISL,2021-02-01,554
Iceland,ISL,2021-02-02,577
Iceland,ISL,2021-02-03,598
Iceland,ISL,2021-02-04,630
Iceland,ISL,2021-02-05,662
Iceland,ISL,2021-02-06,598
Iceland,ISL,2021-02-07,533
Iceland,ISL,2021-02-08,466
Iceland,ISL,2021-02-09,586
Iceland,ISL,2021-02-10,706
Iceland,ISL,2021-02-11,794
Iceland,ISL,2021-02-12,882
Iceland,ISL,2021-02-13,894
Iceland,ISL,2021-02-14,905
Iceland,ISL,2021-02-15,914
Iceland,ISL,2021-02-16,788
Iceland,ISL,2021-02-17,1225
Iceland,ISL,2021-02-18,2394
Iceland,ISL,2021-02-19,2552
Iceland,ISL,2021-02-20,2804
Iceland,ISL,2021-02-21,3059
Iceland,ISL,2021-02-22,3314
Iceland,ISL,2021-02-23,3308
Iceland,ISL,2021-02-24,3399
Iceland,ISL,2021-02-25,2763
Iceland,ISL,2021-02-26,2696
Iceland,ISL,2021-02-27,2623
Iceland,ISL,2021-02-28,2552
Iceland,ISL,2021-03-01,2479
Iceland,ISL,2021-03-02,2470
India,IND,2021-01-16,139
India,IND,2021-01-17,81
India,IND,2021-01-18,110
India,IND,2021-01-19,122
India,IND,2021-01-20,117
India,IND,2021-01-21,126
India,IND,2021-01-22,144
India,IND,2021-01-23,144
India,IND,2021-01-24,144
India,IND,2021-01-25,163
India,IND,2021-01-26,140
India,IND,2021-01-27,160
India,IND,2021-01-28,195
India,IND,2021-01-29,218
India,IND,2021-01-30,224
India,IND,2021-01-31,222
India,IND,2021-02-01,199
India,IND,2021-02-02,218
India,IND,2021-02-03,217
India,IND,2021-02-04,210
India,IND,2021-02-05,198
India,IND,2021-02-06,210
India,IND,2021-02-07,213
India,IND,2021-02-08,239
India,IND,2021-02-09,256
India,IND,2021-02-10,266
India,IND,2021-02-11,264
India,IND,2021-02-12,264
India,IND,2021-02-13,236
India,IND,2021-02-14,256
India,IND,2021-02-15,234
India,IND,2021-02-16,232
India,IND,2021-02-17,225
India,IND,2021-02-18,242
India,IND,2021-02-19,257
India,IND,2021-02-20,288
India,IND,2021-02-21,290
India,IND,2021-02-22,301
India,IND,2021-02-23,316
India,IND,2021-02-24,329
India,IND,2021-02-25,333
India,IND,2021-02-26,342
India,IND,2021-02-27,352
India,IND,2021-02-28,333
India,IND,2021-03-01,355
India,IND,2021-03-02,384
India,IND,2021-03-03,440
Indonesia,IDN,2021-01-13,48
Indonesia,IDN,2021-01-14,48
Indonesia,IDN,2021-01-15,48
Indonesia,IDN,2021-01-16,48
Indonesia,IDN,2021-01-17,48
Indonesia,IDN,2021-01-18,48
Indonesia,IDN,2021-01-19,48
Indonesia,IDN,2021-01-20,48
Indonesia,IDN,2021-01-21,48
Indonesia,IDN,2021-01-22,48
Indonesia,IDN,2021-01-23,46
Indonesia,IDN,2021-01-24,43
Indonesia,IDN,2021-01-25,43
Indonesia,IDN,2021-01-26,80
Indonesia,IDN,2021-01-27,106
Indonesia,IDN,2021-01-28,133
Indonesia,IDN,2021-01-29,148
Indonesia,IDN,2021-01-30,189
Indonesia,IDN,2021-01-31,191
Indonesia,IDN,2021-02-01,216
Indonesia,IDN,2021-02-02,210
Indonesia,IDN,2021-02-03,214
Indonesia,IDN,2021-02-04,221
Indonesia,IDN,2021-02-05,235
Indonesia,IDN,2021-02-06,215
